0,462208;0,369465;0,09274300000000002
0,503348;0,414171;0,089177
0,385019;0,315528;0,06949100000000002
0,413104;0,345999;0,06710500000000003
0,427133;0,340943;0,08618999999999999
0,382267;0,267169;0,11509800000000003
0,384019;0,283625;0,10039399999999998
0,456641;0,322553;0,13408800000000004
0,475725;0,323436;0,152289
0,40085;0,316647;0,08420299999999997
0,399768;0,269174;0,130594
0,345814;0,23843;0,10738400000000001
0,334279;0,231844;0,102435
0,446426;0,309377;0,13704899999999998
0,494844;0,35673;0,13811400000000001
0,431648;0,315921;0,11572699999999997
0,433077;0,303401;0,129676
0,373488;0,228708;0,14478
0,385628;0,283693;0,10193500000000005
0,419685;0,302988;0,116697
